,date,province,total,admitted,deaths
4893,2021-04-24,Utrecht,112463,2483,1235
4894,2021-04-24,Zeeland,24869,693,234
4895,2021-04-24,Zuid-Holland,348477,7472,4121
4896,2021-04-25,Drenthe,30128,505,342
4897,2021-04-25,Flevoland,32835,609,232
4898,2021-04-25,Fryslân,38186,461,460
4899,2021-04-25,Gelderland,162832,2809,1957
4900,2021-04-25,Groningen,33265,373,237
4901,2021-04-25,Limburg,98262,2487,1570
4902,2021-04-25,Noord-Brabant,233409,4715,3052
4903,2021-04-25,Noord-Holland,248307,4376,2497
4904,2021-04-25,Overijssel,95456,1277,1105
4905,2021-04-25,Utrecht,112968,2489,1236
4906,2021-04-25,Zeeland,25056,694,234
4907,2021-04-25,Zuid-Holland,350433,7504,4127
4908,2021-04-26,Drenthe,30227,509,342
4909,2021-04-26,Flevoland,32962,609,232
4910,2021-04-26,Fryslân,38365,465,460
4911,2021-04-26,Gelderland,163602,2814,1958
4912,2021-04-26,Groningen,33390,374,237
4913,2021-04-26,Limburg,98826,2491,1574
4914,2021-04-26,Noord-Brabant,234462,4723,3057
4915,2021-04-26,Noord-Holland,249198,4384,2498
4916,2021-04-26,Overijssel,95869,1279,1105
4917,2021-04-26,Utrecht,113359,2497,1236
4918,2021-04-26,Zeeland,25178,699,234
4919,2021-04-26,Zuid-Holland,351899,7523,4129
4920,2021-04-27,Drenthe,30355,511,342
4921,2021-04-27,Flevoland,33063,611,232
4922,2021-04-27,Fryslân,38544,465,462
4923,2021-04-27,Gelderland,164121,2824,1964
4924,2021-04-27,Groningen,33537,376,239
4925,2021-04-27,Limburg,99390,2497,1577
4926,2021-04-27,Noord-Brabant,235499,4732,3061
4927,2021-04-27,Noord-Holland,250026,4396,2502
4928,2021-04-27,Overijssel,96131,1286,1107
4929,2021-04-27,Utrecht,113732,2506,1239
4930,2021-04-27,Zeeland,25297,699,234
4931,2021-04-27,Zuid-Holland,352979,7542,4134
4932,2021-04-28,Drenthe,30481,513,342
4933,2021-04-28,Flevoland,33239,611,233
4934,2021-04-28,Fryslân,38736,467,463
4935,2021-04-28,Gelderland,165305,2831,1966
4936,2021-04-28,Groningen,33702,376,239
4937,2021-04-28,Limburg,100003,2503,1579
4938,2021-04-28,Noord-Brabant,237203,4736,3062
4939,2021-04-28,Noord-Holland,251027,4406,2504
4940,2021-04-28,Overijssel,96652,1289,1107
4941,2021-04-28,Utrecht,114252,2518,1240
4942,2021-04-28,Zeeland,25507,703,234
4943,2021-04-28,Zuid-Holland,355216,7564,4135
4944,2021-04-29,Drenthe,30607,514,342
4945,2021-04-29,Flevoland,33343,611,233
4946,2021-04-29,Fryslân,38901,467,463
4947,2021-04-29,Gelderland,166062,2838,1968
4948,2021-04-29,Groningen,33908,377,241
4949,2021-04-29,Limburg,100689,2512,1583
4950,2021-04-29,Noord-Brabant,238588,4741,3062
4951,2021-04-29,Noord-Holland,251926,4414,2509
4952,2021-04-29,Overijssel,97136,1292,1109
4953,2021-04-29,Utrecht,114743,2520,1241
4954,2021-04-29,Zeeland,25688,705,234
4955,2021-04-29,Zuid-Holland,357003,7589,4139
4956,2021-04-30,Drenthe,30730,516,342
4957,2021-04-30,Flevoland,33491,611,233
4958,2021-04-30,Fryslân,39051,472,463
4959,2021-04-30,Gelderland,167081,2842,1973
4960,2021-04-30,Groningen,34052,378,243
4961,2021-04-30,Limburg,101407,2519,1585
4962,2021-04-30,Noord-Brabant,240008,4749,3065
4963,2021-04-30,Noord-Holland,252855,4421,2511
4964,2021-04-30,Overijssel,97613,1298,1111
4965,2021-04-30,Utrecht,115327,2522,1243
4966,2021-04-30,Zeeland,25904,706,234
4967,2021-04-30,Zuid-Holland,358833,7624,4145
4968,2021-05-01,Drenthe,30842,520,343
4969,2021-05-01,Flevoland,33595,615,233
4970,2021-05-01,Fryslân,39224,475,463
4971,2021-05-01,Gelderland,167661,2850,1973
4972,2021-05-01,Groningen,34136,378,245
4973,2021-05-01,Limburg,102006,2523,1587
4974,2021-05-01,Noord-Brabant,241217,4762,3069
4975,2021-05-01,Noord-Holland,253617,4436,2514
4976,2021-05-01,Overijssel,97971,1303,1111
4977,2021-05-01,Utrecht,115733,2529,1245
4978,2021-05-01,Zeeland,26033,711,234
4979,2021-05-01,Zuid-Holland,360072,7658,4152
4980,2021-05-02,Drenthe,30923,521,343
4981,2021-05-02,Flevoland,33644,615,233
4982,2021-05-02,Fryslân,39254,475,463
4983,2021-05-02,Gelderland,168472,2852,1974
4984,2021-05-02,Groningen,34263,378,245
4985,2021-05-02,Limburg,102243,2526,1588
4986,2021-05-02,Noord-Brabant,242086,4765,3069
4987,2021-05-02,Noord-Holland,254515,4442,2514
4988,2021-05-02,Overijssel,98262,1303,1111
4989,2021-05-02,Utrecht,116181,2531,1245
4990,2021-05-02,Zeeland,26115,711,234
4991,2021-05-02,Zuid-Holland,361657,7665,4153
4992,2021-05-03,Drenthe,31117,522,344
4993,2021-05-03,Flevoland,33868,616,233
4994,2021-05-03,Fryslân,39552,477,465
4995,2021-05-03,Gelderland,169619,2857,1975
4996,2021-05-03,Groningen,34417,379,245
4997,2021-05-03,Limburg,103044,2531,1591
4998,2021-05-03,Noord-Brabant,243640,4773,3071
4999,2021-05-03,Noord-Holland,255901,4451,2515
5000,2021-05-03,Overijssel,98852,1304,1111
5001,2021-05-03,Utrecht,116785,2538,1248
5002,2021-05-03,Zeeland,26264,723,234
5003,2021-05-03,Zuid-Holland,363743,7704,4157
5004,2021-05-04,Drenthe,31269,525,345
5005,2021-05-04,Flevoland,34010,616,234
5006,2021-05-04,Fryslân,39772,485,466
5007,2021-05-04,Gelderland,170420,2864,1982
5008,2021-05-04,Groningen,34581,380,245
5009,2021-05-04,Limburg,103774,2538,1592
5010,2021-05-04,Noord-Brabant,245055,4779,3072
5011,2021-05-04,Noord-Holland,256941,4461,2520
5012,2021-05-04,Overijssel,99247,1306,1112
5013,2021-05-04,Utrecht,117264,2543,1252
5014,2021-05-04,Zeeland,26402,723,235
5015,2021-05-04,Zuid-Holland,365792,7738,4166
5016,2021-05-05,Drenthe,31382,527,345
5017,2021-05-05,Flevoland,34141,617,234
5018,2021-05-05,Fryslân,39917,490,466
5019,2021-05-05,Gelderland,171219,2869,1984
5020,2021-05-05,Groningen,34691,382,245
5021,2021-05-05,Limburg,104393,2550,1597
5022,2021-05-05,Noord-Brabant,246371,4795,3076
5023,2021-05-05,Noord-Holland,257928,4471,2522
5024,2021-05-05,Overijssel,99825,1309,1114
5025,2021-05-05,Utrecht,117750,2547,1254
5026,2021-05-05,Zeeland,26638,726,236
5027,2021-05-05,Zuid-Holland,367545,7762,4172
5028,2021-05-06,Drenthe,31536,530,346
5029,2021-05-06,Flevoland,34253,618,235
5030,2021-05-06,Fryslân,40079,492,467
5031,2021-05-06,Gelderland,171950,2875,1984
5032,2021-05-06,Groningen,34850,383,245
5033,2021-05-06,Limburg,105002,2561,1600
5034,2021-05-06,Noord-Brabant,247682,4803,3079
5035,2021-05-06,Noord-Holland,259018,4480,2528
5036,2021-05-06,Overijssel,100232,1313,1116
5037,2021-05-06,Utrecht,118229,2552,1256
5038,2021-05-06,Zeeland,26815,728,236
5039,2021-05-06,Zuid-Holland,368943,7782,4177
5040,2021-05-07,Drenthe,31638,534,347
5041,2021-05-07,Flevoland,34419,619,235
5042,2021-05-07,Fryslân,40234,492,467
5043,2021-05-07,Gelderland,172920,2883,1988
5044,2021-05-07,Groningen,35003,384,245
5045,2021-05-07,Limburg,105570,2571,1601
5046,2021-05-07,Noord-Brabant,249002,4805,3080
5047,2021-05-07,Noord-Holland,260096,4487,2530
5048,2021-05-07,Overijssel,100699,1315,1117
5049,2021-05-07,Utrecht,118751,2557,1259
5050,2021-05-07,Zeeland,27001,733,236
5051,2021-05-07,Zuid-Holland,370737,7803,4185
5052,2021-05-08,Drenthe,31766,535,347
5053,2021-05-08,Flevoland,34549,622,237
5054,2021-05-08,Fryslân,40418,493,467
5055,2021-05-08,Gelderland,173813,2887,1991
5056,2021-05-08,Groningen,35137,385,248
5057,2021-05-08,Limburg,106129,2584,1603
5058,2021-05-08,Noord-Brabant,250413,4817,3087
5059,2021-05-08,Noord-Holland,261200,4494,2535
5060,2021-05-08,Overijssel,101197,1317,1117
5061,2021-05-08,Utrecht,119267,2562,1261
5062,2021-05-08,Zeeland,27159,733,236
5063,2021-05-08,Zuid-Holland,372421,7826,4190
5064,2021-05-09,Drenthe,31912,535,347
5065,2021-05-09,Flevoland,34655,622,237
5066,2021-05-09,Fryslân,40593,496,468
5067,2021-05-09,Gelderland,174540,2891,1991
5068,2021-05-09,Groningen,35237,386,248
5069,2021-05-09,Limburg,106707,2596,1605
5070,2021-05-09,Noord-Brabant,251774,4827,3087
5071,2021-05-09,Noord-Holland,262034,4501,2535
5072,2021-05-09,Overijssel,101509,1321,1118
5073,2021-05-09,Utrecht,119746,2565,1261
5074,2021-05-09,Zeeland,27301,735,236
5075,2021-05-09,Zuid-Holland,374014,7840,4190
5076,2021-05-10,Drenthe,32004,536,348
5077,2021-05-10,Flevoland,34813,623,238
5078,2021-05-10,Fryslân,40726,498,468
5079,2021-05-10,Gelderland,175229,2896,1991
5080,2021-05-10,Groningen,35322,387,248
5081,2021-05-10,Limburg,107200,2600,1608
5082,2021-05-10,Noord-Brabant,252781,4833,3090
5083,2021-05-10,Noord-Holland,262950,4513,2540
5084,2021-05-10,Overijssel,102003,1324,1118
5085,2021-05-10,Utrecht,120152,2569,1262
5086,2021-05-10,Zeeland,27470,742,236
5087,2021-05-10,Zuid-Holland,375230,7870,4193
5088,2021-05-11,Drenthe,32078,538,349
5089,2021-05-11,Flevoland,34897,624,239
5090,2021-05-11,Fryslân,40878,501,470
5091,2021-05-11,Gelderland,175967,2902,1994
5092,2021-05-11,Groningen,35471,388,248
5093,2021-05-11,Limburg,107582,2604,1609
5094,2021-05-11,Noord-Brabant,253789,4851,3092
5095,2021-05-11,Noord-Holland,263721,4531,2560
5096,2021-05-11,Overijssel,102461,1325,1118
5097,2021-05-11,Utrecht,120580,2576,1263
5098,2021-05-11,Zeeland,27581,745,241
5099,2021-05-11,Zuid-Holland,376393,7896,4200
5100,2021-05-12,Drenthe,32166,540,350
5101,2021-05-12,Flevoland,35029,625,240
5102,2021-05-12,Fryslân,41040,503,470
5103,2021-05-12,Gelderland,176718,2910,1996
5104,2021-05-12,Groningen,35608,389,249
5105,2021-05-12,Limburg,108101,2607,1612
5106,2021-05-12,Noord-Brabant,254959,4856,3094
5107,2021-05-12,Noord-Holland,264569,4545,2562
5108,2021-05-12,Overijssel,102871,1331,1118
5109,2021-05-12,Utrecht,120996,2584,1264
5110,2021-05-12,Zeeland,27743,746,241
5111,2021-05-12,Zuid-Holland,377954,7916,4203
5112,2021-05-13,Drenthe,32306,542,350
5113,2021-05-13,Flevoland,35172,625,240
5114,2021-05-13,Fryslân,41207,504,470
5115,2021-05-13,Gelderland,177353,2916,2000
5116,2021-05-13,Groningen,35743,389,249
5117,2021-05-13,Limburg,108635,2614,1613
5118,2021-05-13,Noord-Brabant,255961,4859,3095
5119,2021-05-13,Noord-Holland,265244,4547,2563
5120,2021-05-13,Overijssel,103329,1335,1120
5121,2021-05-13,Utrecht,121502,2586,1264
5122,2021-05-13,Zeeland,27877,748,241
5123,2021-05-13,Zuid-Holland,379438,7934,4208
5124,2021-05-14,Drenthe,32373,543,350
5125,2021-05-14,Flevoland,35275,626,240
5126,2021-05-14,Fryslân,41349,505,472
5127,2021-05-14,Gelderland,177883,2917,2001
5128,2021-05-14,Groningen,35857,390,249
5129,2021-05-14,Limburg,109080,2619,1614
5130,2021-05-14,Noord-Brabant,257073,4870,3095
5131,2021-05-14,Noord-Holland,265995,4552,2565
5132,2021-05-14,Overijssel,103771,1338,1120
5133,2021-05-14,Utrecht,121906,2590,1264
5134,2021-05-14,Zeeland,27998,749,241
5135,2021-05-14,Zuid-Holland,380722,7949,4212
5136,2021-05-15,Drenthe,32439,543,350
5137,2021-05-15,Flevoland,35378,627,240
5138,2021-05-15,Fryslân,41517,505,472
5139,2021-05-15,Gelderland,178392,2923,2003
5140,2021-05-15,Groningen,35946,392,250
5141,2021-05-15,Limburg,109477,2628,1615
5142,2021-05-15,Noord-Brabant,257940,4871,3095
5143,2021-05-15,Noord-Holland,266603,4562,2568
5144,2021-05-15,Overijssel,104051,1341,1122
5145,2021-05-15,Utrecht,122179,2597,1266
5146,2021-05-15,Zeeland,28113,753,241
5147,2021-05-15,Zuid-Holland,381693,7965,4214
5148,2021-05-16,Drenthe,32565,547,351
5149,2021-05-16,Flevoland,35463,627,240
5150,2021-05-16,Fryslân,41645,508,472
5151,2021-05-16,Gelderland,178903,2925,2003
5152,2021-05-16,Groningen,36027,393,250
5153,2021-05-16,Limburg,109882,2633,1620
5154,2021-05-16,Noord-Brabant,258761,4875,3097
5155,2021-05-16,Noord-Holland,267122,4573,2569
5156,2021-05-16,Overijssel,104372,1345,1124
5157,2021-05-16,Utrecht,122510,2597,1266
5158,2021-05-16,Zeeland,28244,754,241
5159,2021-05-16,Zuid-Holland,382670,7988,4216
5160,2021-05-17,Drenthe,32651,548,351
5161,2021-05-17,Flevoland,35538,627,240
5162,2021-05-17,Fryslân,41764,509,472
5163,2021-05-17,Gelderland,179219,2927,2004
5164,2021-05-17,Groningen,36075,393,250
5165,2021-05-17,Limburg,110140,2637,1620
5166,2021-05-17,Noord-Brabant,259157,4881,3100
5167,2021-05-17,Noord-Holland,267451,4577,2570
5168,2021-05-17,Overijssel,104561,1345,1124
5169,2021-05-17,Utrecht,122678,2600,1266
5170,2021-05-17,Zeeland,28323,755,241
5171,2021-05-17,Zuid-Holland,383436,8002,4218
5172,2021-05-18,Drenthe,32721,549,351
5173,2021-05-18,Flevoland,35598,631,240
5174,2021-05-18,Fryslân,41892,510,472
5175,2021-05-18,Gelderland,179932,2931,2006
5176,2021-05-18,Groningen,36222,393,250
5177,2021-05-18,Limburg,110471,2643,1624
5178,2021-05-18,Noord-Brabant,260286,4888,3100
5179,2021-05-18,Noord-Holland,268137,4581,2572
5180,2021-05-18,Overijssel,104959,1346,1124
5181,2021-05-18,Utrecht,123042,2611,1270
5182,2021-05-18,Zeeland,28436,757,241
5183,2021-05-18,Zuid-Holland,384623,8017,4223
5184,2021-05-19,Drenthe,32817,555,351
5185,2021-05-19,Flevoland,35676,631,240
5186,2021-05-19,Fryslân,42006,513,473
5187,2021-05-19,Gelderland,180389,2937,2007
5188,2021-05-19,Groningen,36330,394,250
5189,2021-05-19,Limburg,110769,2648,1625
5190,2021-05-19,Noord-Brabant,261031,4896,3106
5191,2021-05-19,Noord-Holland,268690,4584,2573
5192,2021-05-19,Overijssel,105416,1351,1124
5193,2021-05-19,Utrecht,123357,2614,1271
5194,2021-05-19,Zeeland,28535,758,241
5195,2021-05-19,Zuid-Holland,385852,8028,4227
5196,2021-05-20,Drenthe,32902,555,351
5197,2021-05-20,Flevoland,35760,632,240
5198,2021-05-20,Fryslân,42132,517,473
5199,2021-05-20,Gelderland,180943,2941,2011
5200,2021-05-20,Groningen,36427,394,250
5201,2021-05-20,Limburg,111118,2660,1627
5202,2021-05-20,Noord-Brabant,261934,4900,3108
5203,2021-05-20,Noord-Holland,269271,4586,2575
5204,2021-05-20,Overijssel,105745,1354,1125
5205,2021-05-20,Utrecht,123690,2618,1272
5206,2021-05-20,Zeeland,28664,761,241
5207,2021-05-20,Zuid-Holland,386914,8051,4233
5208,2021-05-21,Drenthe,32985,557,351
5209,2021-05-21,Flevoland,35847,633,240
5210,2021-05-21,Fryslân,42254,517,474
5211,2021-05-21,Gelderland,181413,2943,2012
5212,2021-05-21,Groningen,36506,396,250
5213,2021-05-21,Limburg,111465,2663,1627
5214,2021-05-21,Noord-Brabant,262673,4903,3108
5215,2021-05-21,Noord-Holland,269812,4592,2577
5216,2021-05-21,Overijssel,106032,1355,1126
5217,2021-05-21,Utrecht,123938,2622,1273
5218,2021-05-21,Zeeland,28750,762,241
5219,2021-05-21,Zuid-Holland,387973,8066,4239
5220,2021-05-22,Drenthe,33051,558,352
5221,2021-05-22,Flevoland,35910,634,241
5222,2021-05-22,Fryslân,42351,519,474
5223,2021-05-22,Gelderland,181695,2945,2014
5224,2021-05-22,Groningen,36599,396,251
5225,2021-05-22,Limburg,111771,2670,1629
5226,2021-05-22,Noord-Brabant,263161,4914,3111
5227,2021-05-22,Noord-Holland,270239,4600,2579
5228,2021-05-22,Overijssel,106272,1356,1128
5229,2021-05-22,Utrecht,124152,2626,1273
5230,2021-05-22,Zeeland,28805,764,244
5231,2021-05-22,Zuid-Holland,388804,8090,4241
5232,2021-05-23,Drenthe,33105,560,352
5233,2021-05-23,Flevoland,35991,636,241
5234,2021-05-23,Fryslân,42447,520,474
5235,2021-05-23,Gelderland,182095,2951,2014
5236,2021-05-23,Groningen,36661,397,251
5237,2021-05-23,Limburg,112071,2671,1631
5238,2021-05-23,Noord-Brabant,263786,4916,3111
5239,2021-05-23,Noord-Holland,270606,4607,2582
5240,2021-05-23,Overijssel,106578,1360,1128
5241,2021-05-23,Utrecht,124391,2632,1273
5242,2021-05-23,Zeeland,28875,764,245
5243,2021-05-23,Zuid-Holland,389626,8105,4242
5244,2021-05-24,Drenthe,33152,561,352
5245,2021-05-24,Flevoland,36054,637,242
5246,2021-05-24,Fryslân,42555,522,474
5247,2021-05-24,Gelderland,182350,2953,2012
5248,2021-05-24,Groningen,36715,398,251
5249,2021-05-24,Limburg,112289,2671,1631
5250,2021-05-24,Noord-Brabant,264234,4920,3111
5251,2021-05-24,Noord-Holland,270944,4612,2584
5252,2021-05-24,Overijssel,106805,1361,1129
5253,2021-05-24,Utrecht,124564,2635,1273
5254,2021-05-24,Zeeland,28960,771,246
5255,2021-05-24,Zuid-Holland,390300,8116,4248
5256,2021-05-25,Drenthe,33196,563,352
5257,2021-05-25,Flevoland,36100,639,243
5258,2021-05-25,Fryslân,42610,523,475
5259,2021-05-25,Gelderland,182685,2955,2013
5260,2021-05-25,Groningen,36853,399,251
5261,2021-05-25,Limburg,112475,2674,1632
5262,2021-05-25,Noord-Brabant,264630,4920,3114
5263,2021-05-25,Noord-Holland,271253,4615,2586
5264,2021-05-25,Overijssel,106963,1363,1129
5265,2021-05-25,Utrecht,124730,2638,1273
5266,2021-05-25,Zeeland,28993,774,246
5267,2021-05-25,Zuid-Holland,390896,8127,4252
5268,2021-05-26,Drenthe,33249,564,352
5269,2021-05-26,Flevoland,36145,639,243
5270,2021-05-26,Fryslân,42696,525,475
5271,2021-05-26,Gelderland,183050,2958,2014
5272,2021-05-26,Groningen,36916,400,252
5273,2021-05-26,Limburg,112681,2675,1635
5274,2021-05-26,Noord-Brabant,265231,4931,3115
5275,2021-05-26,Noord-Holland,271609,4619,2586
5276,2021-05-26,Overijssel,107140,1367,1131
5277,2021-05-26,Utrecht,124920,2641,1273
5278,2021-05-26,Zeeland,29024,774,246
5279,2021-05-26,Zuid-Holland,391477,8135,4254
5280,2021-05-27,Drenthe,33318,565,352
5281,2021-05-27,Flevoland,36206,641,243
5282,2021-05-27,Fryslân,42806,533,475
5283,2021-05-27,Gelderland,183368,2963,2015
5284,2021-05-27,Groningen,36986,400,252
5285,2021-05-27,Limburg,112945,2680,1637
5286,2021-05-27,Noord-Brabant,265727,4933,3117
5287,2021-05-27,Noord-Holland,272035,4625,2590
5288,2021-05-27,Overijssel,107451,1370,1132
5289,2021-05-27,Utrecht,125210,2642,1273
5290,2021-05-27,Zeeland,29077,774,246
5291,2021-05-27,Zuid-Holland,392337,8147,4260
5292,2021-05-28,Drenthe,33418,568,353
5293,2021-05-28,Flevoland,36271,641,243
5294,2021-05-28,Fryslân,42892,535,475
5295,2021-05-28,Gelderland,183880,2967,2018
5296,2021-05-28,Groningen,37106,401,252
5297,2021-05-28,Limburg,113170,2686,1638
5298,2021-05-28,Noord-Brabant,266415,4935,3118
5299,2021-05-28,Noord-Holland,272511,4637,2592
5300,2021-05-28,Overijssel,107726,1372,1132
5301,2021-05-28,Utrecht,125509,2644,1276
5302,2021-05-28,Zeeland,29128,774,246
5303,2021-05-28,Zuid-Holland,393292,8156,4264
5304,2021-05-29,Drenthe,33503,568,353
5305,2021-05-29,Flevoland,36310,642,243
5306,2021-05-29,Fryslân,42998,539,475
5307,2021-05-29,Gelderland,184272,2970,2020
5308,2021-05-29,Groningen,37177,401,253
5309,2021-05-29,Limburg,113506,2691,1639
5310,2021-05-29,Noord-Brabant,267043,4938,3119
5311,2021-05-29,Noord-Holland,273009,4640,2592
5312,2021-05-29,Overijssel,107928,1374,1132
5313,2021-05-29,Utrecht,125730,2649,1276
5314,2021-05-29,Zeeland,29204,776,246
5315,2021-05-29,Zuid-Holland,394019,8163,4267
5316,2021-05-30,Drenthe,33564,568,353
5317,2021-05-30,Flevoland,36354,644,243
5318,2021-05-30,Fryslân,43071,540,475
5319,2021-05-30,Gelderland,184613,2972,2021
5320,2021-05-30,Groningen,37226,401,253
5321,2021-05-30,Limburg,113683,2695,1639
5322,2021-05-30,Noord-Brabant,267580,4939,3120
5323,2021-05-30,Noord-Holland,273322,4643,2593
5324,2021-05-30,Overijssel,108109,1374,1132
5325,2021-05-30,Utrecht,125905,2649,1277
5326,2021-05-30,Zeeland,29266,777,247
5327,2021-05-30,Zuid-Holland,394725,8174,4268
5328,2021-05-31,Drenthe,33617,570,353
5329,2021-05-31,Flevoland,36396,644,243
5330,2021-05-31,Fryslân,43143,540,475
5331,2021-05-31,Gelderland,184880,2974,2021
5332,2021-05-31,Groningen,37283,403,254
5333,2021-05-31,Limburg,113858,2697,1639
5334,2021-05-31,Noord-Brabant,267962,4942,3120
5335,2021-05-31,Noord-Holland,273566,4646,2593
5336,2021-05-31,Overijssel,108254,1375,1132
5337,2021-05-31,Utrecht,126001,2651,1277
5338,2021-05-31,Zeeland,29307,778,247
5339,2021-05-31,Zuid-Holland,395193,8181,4269
5340,2021-06-01,Drenthe,33687,570,353
5341,2021-06-01,Flevoland,36442,644,244
5342,2021-06-01,Fryslân,43205,541,475
5343,2021-06-01,Gelderland,185222,2976,2022
5344,2021-06-01,Groningen,37343,403,254
5345,2021-06-01,Limburg,114046,2699,1640
5346,2021-06-01,Noord-Brabant,268185,4946,3121
5347,2021-06-01,Noord-Holland,273845,4650,2594
5348,2021-06-01,Overijssel,108467,1377,1132
5349,2021-06-01,Utrecht,126194,2654,1277
5350,2021-06-01,Zeeland,29338,778,247
5351,2021-06-01,Zuid-Holland,395806,8188,4273
5352,2021-06-02,Drenthe,33772,570,353
5353,2021-06-02,Flevoland,36489,645,244
5354,2021-06-02,Fryslân,43290,541,475
5355,2021-06-02,Gelderland,185509,2979,2023
5356,2021-06-02,Groningen,37408,404,254
5357,2021-06-02,Limburg,114232,2700,1642
5358,2021-06-02,Noord-Brabant,268640,4949,3121
5359,2021-06-02,Noord-Holland,274179,4653,2598
5360,2021-06-02,Overijssel,108622,1392,1134
5361,2021-06-02,Utrecht,126324,2656,1278
5362,2021-06-02,Zeeland,29350,781,247
5363,2021-06-02,Zuid-Holland,396467,8197,4275
5364,2021-06-03,Drenthe,33834,570,353
5365,2021-06-03,Flevoland,36547,646,244
5366,2021-06-03,Fryslân,43343,542,475
5367,2021-06-03,Gelderland,185881,2981,2023
5368,2021-06-03,Groningen,37481,404,254
5369,2021-06-03,Limburg,114419,2704,1643
5370,2021-06-03,Noord-Brabant,269089,4953,3124
5371,2021-06-03,Noord-Holland,274518,4658,2603
5372,2021-06-03,Overijssel,108843,1393,1135
5373,2021-06-03,Utrecht,126577,2657,1279
5374,2021-06-03,Zeeland,29370,783,248
5375,2021-06-03,Zuid-Holland,397115,8209,4277
5376,2021-06-04,Drenthe,33904,571,353
5377,2021-06-04,Flevoland,36585,646,244
5378,2021-06-04,Fryslân,43398,543,475
5379,2021-06-04,Gelderland,186132,2982,2025
5380,2021-06-04,Groningen,37541,405,254
5381,2021-06-04,Limburg,114578,2705,1644
5382,2021-06-04,Noord-Brabant,269470,4957,3125
5383,2021-06-04,Noord-Holland,274843,4666,2605
5384,2021-06-04,Overijssel,109039,1394,1136
5385,2021-06-04,Utrecht,126754,2657,1279
5386,2021-06-04,Zeeland,29403,785,248
5387,2021-06-04,Zuid-Holland,397752,8216,4278
5388,2021-06-05,Drenthe,33943,572,353
5389,2021-06-05,Flevoland,36616,646,244
5390,2021-06-05,Fryslân,43428,543,475
5391,2021-06-05,Gelderland,186399,2983,2025
5392,2021-06-05,Groningen,37580,405,254
5393,2021-06-05,Limburg,114725,2708,1647
5394,2021-06-05,Noord-Brabant,269896,4959,3126
5395,2021-06-05,Noord-Holland,275102,4673,2608
5396,2021-06-05,Overijssel,109209,1394,1137
5397,2021-06-05,Utrecht,126895,2657,1279
5398,2021-06-05,Zeeland,29425,785,248
5399,2021-06-05,Zuid-Holland,398302,8231,4279
5400,2021-06-06,Drenthe,33961,572,353
5401,2021-06-06,Flevoland,36646,646,244
5402,2021-06-06,Fryslân,43467,543,475
5403,2021-06-06,Gelderland,186605,2986,2025
5404,2021-06-06,Groningen,37612,406,254
5405,2021-06-06,Limburg,114826,2713,1647
5406,2021-06-06,Noord-Brabant,270127,4959,3126
5407,2021-06-06,Noord-Holland,275316,4674,2611
5408,2021-06-06,Overijssel,109339,1396,1137
5409,2021-06-06,Utrecht,127004,2657,1279
5410,2021-06-06,Zeeland,29452,785,248
5411,2021-06-06,Zuid-Holland,398695,8236,4279
5412,2021-06-07,Drenthe,33993,572,353
5413,2021-06-07,Flevoland,36674,646,244
5414,2021-06-07,Fryslân,43516,543,475
5415,2021-06-07,Gelderland,186788,2987,2025
5416,2021-06-07,Groningen,37655,407,254
5417,2021-06-07,Limburg,114858,2717,1649
5418,2021-06-07,Noord-Brabant,270395,4959,3126
5419,2021-06-07,Noord-Holland,275508,4675,2611
5420,2021-06-07,Overijssel,109441,1397,1137
5421,2021-06-07,Utrecht,127088,2659,1280
5422,2021-06-07,Zeeland,29480,786,248
5423,2021-06-07,Zuid-Holland,399031,8237,4279
5424,2021-06-08,Drenthe,34029,572,353
5425,2021-06-08,Flevoland,36706,646,244
5426,2021-06-08,Fryslân,43548,543,476
5427,2021-06-08,Gelderland,186997,2990,2027
5428,2021-06-08,Groningen,37687,407,254
5429,2021-06-08,Limburg,114944,2716,1650
5430,2021-06-08,Noord-Brabant,270633,4961,3126
5431,2021-06-08,Noord-Holland,275739,4679,2615
5432,2021-06-08,Overijssel,109532,1399,1138
5433,2021-06-08,Utrecht,127204,2660,1282
5434,2021-06-08,Zeeland,29494,786,248
5435,2021-06-08,Zuid-Holland,399333,8244,4282
5436,2021-06-09,Drenthe,34067,572,353
5437,2021-06-09,Flevoland,36738,648,244
5438,2021-06-09,Fryslân,43565,543,476
5439,2021-06-09,Gelderland,187256,2993,2028
5440,2021-06-09,Groningen,37713,407,254
5441,2021-06-09,Limburg,115061,2716,1651
5442,2021-06-09,Noord-Brabant,270895,4966,3128
5443,2021-06-09,Noord-Holland,275923,4681,2615
5444,2021-06-09,Overijssel,109646,1400,1138
5445,2021-06-09,Utrecht,127365,2660,1282
5446,2021-06-09,Zeeland,29532,786,248
5447,2021-06-09,Zuid-Holland,399799,8252,4283
5448,2021-06-10,Drenthe,34101,573,353
5449,2021-06-10,Flevoland,36759,649,244
5450,2021-06-10,Fryslân,43600,543,476
5451,2021-06-10,Gelderland,187454,2994,2028
5452,2021-06-10,Groningen,37747,407,254
5453,2021-06-10,Limburg,115179,2720,1651
5454,2021-06-10,Noord-Brabant,271168,4968,3128
5455,2021-06-10,Noord-Holland,276113,4686,2618
5456,2021-06-10,Overijssel,109750,1401,1138
5457,2021-06-10,Utrecht,127501,2662,1282
5458,2021-06-10,Zeeland,29556,790,249
