,date,province,total,admitted,deaths
5274,2021-05-12,Noord-Brabant,1165,5,1
5275,2021-05-12,Noord-Holland,842,10,2
5276,2021-05-12,Overijssel,406,6,2
5277,2021-05-12,Utrecht,429,8,1
5278,2021-05-12,Zeeland,162,0,0
5279,2021-05-12,Zuid-Holland,1552,26,3
5280,2021-05-13,Drenthe,139,2,0
5281,2021-05-13,Flevoland,141,1,0
5282,2021-05-13,Fryslân,166,1,0
5283,2021-05-13,Gelderland,644,7,4
5284,2021-05-13,Groningen,138,0,0
5285,2021-05-13,Limburg,527,7,0
5286,2021-05-13,Noord-Brabant,999,2,1
5287,2021-05-13,Noord-Holland,676,2,1
5288,2021-05-13,Overijssel,454,4,0
5289,2021-05-13,Utrecht,508,2,0
5290,2021-05-13,Zeeland,137,2,0
5291,2021-05-13,Zuid-Holland,1483,11,5
5292,2021-05-14,Drenthe,68,1,0
5293,2021-05-14,Flevoland,104,1,0
5294,2021-05-14,Fryslân,142,1,2
5295,2021-05-14,Gelderland,535,2,1
5296,2021-05-14,Groningen,113,1,0
5297,2021-05-14,Limburg,446,7,1
5298,2021-05-14,Noord-Brabant,1105,11,0
5299,2021-05-14,Noord-Holland,751,6,2
5300,2021-05-14,Overijssel,452,4,0
5301,2021-05-14,Utrecht,403,5,0
5302,2021-05-14,Zeeland,121,1,0
5303,2021-05-14,Zuid-Holland,1303,14,5
5304,2021-05-15,Drenthe,66,0,0
5305,2021-05-15,Flevoland,104,1,0
5306,2021-05-15,Fryslân,168,0,0
5307,2021-05-15,Gelderland,506,5,2
5308,2021-05-15,Groningen,85,2,1
5309,2021-05-15,Limburg,395,9,1
5310,2021-05-15,Noord-Brabant,864,2,0
5311,2021-05-15,Noord-Holland,610,9,3
5312,2021-05-15,Overijssel,283,3,3
5313,2021-05-15,Utrecht,284,6,2
5314,2021-05-15,Zeeland,116,4,0
5315,2021-05-15,Zuid-Holland,991,16,1
5316,2021-05-16,Drenthe,126,4,1
5317,2021-05-16,Flevoland,84,0,0
5318,2021-05-16,Fryslân,128,3,0
5319,2021-05-16,Gelderland,515,2,0
5320,2021-05-16,Groningen,78,1,0
5321,2021-05-16,Limburg,403,5,5
5322,2021-05-16,Noord-Brabant,820,4,4
5323,2021-05-16,Noord-Holland,521,12,1
5324,2021-05-16,Overijssel,312,3,1
5325,2021-05-16,Utrecht,331,0,0
5326,2021-05-16,Zeeland,129,1,0
5327,2021-05-16,Zuid-Holland,977,27,3
5328,2021-05-17,Drenthe,88,1,0
5329,2021-05-17,Flevoland,75,0,0
5330,2021-05-17,Fryslân,120,1,0
5331,2021-05-17,Gelderland,326,2,1
5332,2021-05-17,Groningen,44,0,0
5333,2021-05-17,Limburg,259,1,0
5334,2021-05-17,Noord-Brabant,405,5,1
5335,2021-05-17,Noord-Holland,339,3,1
5336,2021-05-17,Overijssel,193,0,0
5337,2021-05-17,Utrecht,169,3,3
5338,2021-05-17,Zeeland,82,1,0
5339,2021-05-17,Zuid-Holland,758,11,1
5340,2021-05-18,Drenthe,70,3,0
5341,2021-05-18,Flevoland,60,4,0
5342,2021-05-18,Fryslân,127,3,0
5343,2021-05-18,Gelderland,697,4,1
5344,2021-05-18,Groningen,153,0,0
5345,2021-05-18,Limburg,335,6,4
5346,2021-05-18,Noord-Brabant,1130,7,0
5347,2021-05-18,Noord-Holland,697,4,2
5348,2021-05-18,Overijssel,393,1,0
5349,2021-05-18,Utrecht,367,11,1
5350,2021-05-18,Zeeland,112,2,0
5351,2021-05-18,Zuid-Holland,1184,15,5
5352,2021-05-19,Drenthe,95,4,0
5353,2021-05-19,Flevoland,78,0,0
5354,2021-05-19,Fryslân,115,1,1
5355,2021-05-19,Gelderland,449,6,1
5356,2021-05-19,Groningen,110,1,0
5357,2021-05-19,Limburg,298,5,1
5358,2021-05-19,Noord-Brabant,746,8,7
5359,2021-05-19,Noord-Holland,568,4,1
5360,2021-05-19,Overijssel,458,5,0
5361,2021-05-19,Utrecht,315,3,1
5362,2021-05-19,Zeeland,99,2,0
5363,2021-05-19,Zuid-Holland,1217,10,4
5364,2021-05-20,Drenthe,86,0,0
5365,2021-05-20,Flevoland,85,2,0
5366,2021-05-20,Fryslân,127,4,0
5367,2021-05-20,Gelderland,567,4,4
5368,2021-05-20,Groningen,99,0,0
5369,2021-05-20,Limburg,348,12,2
5370,2021-05-20,Noord-Brabant,901,5,1
5371,2021-05-20,Noord-Holland,564,2,4
5372,2021-05-20,Overijssel,324,3,1
5373,2021-05-20,Utrecht,330,4,1
5374,2021-05-20,Zeeland,127,2,0
5375,2021-05-20,Zuid-Holland,1058,22,6
5376,2021-05-21,Drenthe,83,2,0
5377,2021-05-21,Flevoland,87,0,0
5378,2021-05-21,Fryslân,122,0,1
5379,2021-05-21,Gelderland,465,2,1
5380,2021-05-21,Groningen,80,2,0
5381,2021-05-21,Limburg,351,3,1
5382,2021-05-21,Noord-Brabant,742,3,0
5383,2021-05-21,Noord-Holland,543,7,0
5384,2021-05-21,Overijssel,293,1,1
5385,2021-05-21,Utrecht,243,4,1
5386,2021-05-21,Zeeland,84,1,0
5387,2021-05-21,Zuid-Holland,1045,17,6
5388,2021-05-22,Drenthe,66,1,1
5389,2021-05-22,Flevoland,62,1,1
5390,2021-05-22,Fryslân,96,3,0
5391,2021-05-22,Gelderland,280,2,2
5392,2021-05-22,Groningen,91,0,1
5393,2021-05-22,Limburg,307,7,3
5394,2021-05-22,Noord-Brabant,487,10,3
5395,2021-05-22,Noord-Holland,425,7,2
5396,2021-05-22,Overijssel,241,4,2
5397,2021-05-22,Utrecht,219,4,0
5398,2021-05-22,Zeeland,55,2,3
5399,2021-05-22,Zuid-Holland,844,25,2
5400,2021-05-23,Drenthe,54,2,0
5401,2021-05-23,Flevoland,83,2,0
5402,2021-05-23,Fryslân,95,0,0
5403,2021-05-23,Gelderland,394,6,1
5404,2021-05-23,Groningen,68,1,0
5405,2021-05-23,Limburg,302,1,0
5406,2021-05-23,Noord-Brabant,620,2,0
5407,2021-05-23,Noord-Holland,377,7,3
5408,2021-05-23,Overijssel,302,2,0
5409,2021-05-23,Utrecht,240,5,0
5410,2021-05-23,Zeeland,71,0,1
5411,2021-05-23,Zuid-Holland,817,13,1
5412,2021-05-24,Drenthe,47,1,0
5413,2021-05-24,Flevoland,63,1,1
5414,2021-05-24,Fryslân,107,2,0
5415,2021-05-24,Gelderland,262,2,0
5416,2021-05-24,Groningen,53,1,0
5417,2021-05-24,Limburg,216,1,0
5418,2021-05-24,Noord-Brabant,455,4,0
5419,2021-05-24,Noord-Holland,362,6,2
5420,2021-05-24,Overijssel,230,1,1
5421,2021-05-24,Utrecht,176,4,0
5422,2021-05-24,Zeeland,83,8,1
5423,2021-05-24,Zuid-Holland,674,10,8
5424,2021-05-25,Drenthe,44,2,0
5425,2021-05-25,Flevoland,46,2,1
5426,2021-05-25,Fryslân,56,2,1
5427,2021-05-25,Gelderland,334,2,2
5428,2021-05-25,Groningen,140,1,0
5429,2021-05-25,Limburg,186,2,2
5430,2021-05-25,Noord-Brabant,414,1,4
5431,2021-05-25,Noord-Holland,315,3,2
5432,2021-05-25,Overijssel,162,2,1
5433,2021-05-25,Utrecht,166,3,0
5434,2021-05-25,Zeeland,32,2,0
5435,2021-05-25,Zuid-Holland,589,14,2
5436,2021-05-26,Drenthe,53,1,0
5437,2021-05-26,Flevoland,44,0,0
5438,2021-05-26,Fryslân,84,2,0
5439,2021-05-26,Gelderland,363,3,0
5440,2021-05-26,Groningen,58,1,1
5441,2021-05-26,Limburg,203,3,2
5442,2021-05-26,Noord-Brabant,597,11,0
5443,2021-05-26,Noord-Holland,360,3,0
5444,2021-05-26,Overijssel,182,4,1
5445,2021-05-26,Utrecht,188,3,0
5446,2021-05-26,Zeeland,33,0,0
5447,2021-05-26,Zuid-Holland,573,8,2
5448,2021-05-27,Drenthe,69,2,1
5449,2021-05-27,Flevoland,62,2,0
5450,2021-05-27,Fryslân,108,7,0
5451,2021-05-27,Gelderland,318,5,2
5452,2021-05-27,Groningen,72,0,0
5453,2021-05-27,Limburg,264,4,2
5454,2021-05-27,Noord-Brabant,500,1,2
5455,2021-05-27,Noord-Holland,465,7,4
5456,2021-05-27,Overijssel,307,3,1
5457,2021-05-27,Utrecht,290,1,0
5458,2021-05-27,Zeeland,53,0,0
5459,2021-05-27,Zuid-Holland,867,9,6
5460,2021-05-28,Drenthe,99,2,0
5461,2021-05-28,Flevoland,65,0,0
5462,2021-05-28,Fryslân,85,1,0
5463,2021-05-28,Gelderland,512,4,3
5464,2021-05-28,Groningen,120,1,0
5465,2021-05-28,Limburg,224,5,1
5466,2021-05-28,Noord-Brabant,678,3,2
5467,2021-05-28,Noord-Holland,472,11,2
5468,2021-05-28,Overijssel,273,2,0
5469,2021-05-28,Utrecht,293,2,3
5470,2021-05-28,Zeeland,51,0,0
5471,2021-05-28,Zuid-Holland,967,8,4
5472,2021-05-29,Drenthe,85,0,0
5473,2021-05-29,Flevoland,38,1,0
5474,2021-05-29,Fryslân,107,4,0
5475,2021-05-29,Gelderland,394,3,1
5476,2021-05-29,Groningen,69,0,1
5477,2021-05-29,Limburg,334,7,1
5478,2021-05-29,Noord-Brabant,603,3,0
5479,2021-05-29,Noord-Holland,499,3,0
5480,2021-05-29,Overijssel,207,2,0
5481,2021-05-29,Utrecht,223,5,0
5482,2021-05-29,Zeeland,67,2,0
5483,2021-05-29,Zuid-Holland,719,11,4
5484,2021-05-30,Drenthe,61,1,0
5485,2021-05-30,Flevoland,42,2,0
5486,2021-05-30,Fryslân,76,1,0
5487,2021-05-30,Gelderland,337,2,1
5488,2021-05-30,Groningen,46,1,1
5489,2021-05-30,Limburg,181,3,0
5490,2021-05-30,Noord-Brabant,452,1,1
5491,2021-05-30,Noord-Holland,310,3,1
5492,2021-05-30,Overijssel,192,0,0
5493,2021-05-30,Utrecht,179,0,1
5494,2021-05-30,Zeeland,44,1,1
5495,2021-05-30,Zuid-Holland,702,11,1
5496,2021-05-31,Drenthe,54,1,0
5497,2021-05-31,Flevoland,41,0,0
5498,2021-05-31,Fryslân,73,0,0
5499,2021-05-31,Gelderland,271,2,0
5500,2021-05-31,Groningen,57,1,0
5501,2021-05-31,Limburg,174,1,0
5502,2021-05-31,Noord-Brabant,321,4,0
5503,2021-05-31,Noord-Holland,274,3,0
5504,2021-05-31,Overijssel,145,1,0
5505,2021-05-31,Utrecht,100,2,0
5506,2021-05-31,Zeeland,33,1,0
5507,2021-05-31,Zuid-Holland,477,6,2
5508,2021-06-01,Drenthe,70,0,0
5509,2021-06-01,Flevoland,46,0,1
5510,2021-06-01,Fryslân,62,1,0
5511,2021-06-01,Gelderland,336,3,1
5512,2021-06-01,Groningen,60,0,0
5513,2021-06-01,Limburg,192,3,1
5514,2021-06-01,Noord-Brabant,397,3,1
5515,2021-06-01,Noord-Holland,276,4,1
5516,2021-06-01,Overijssel,214,2,2
5517,2021-06-01,Utrecht,187,5,0
5518,2021-06-01,Zeeland,27,0,0
5519,2021-06-01,Zuid-Holland,613,8,1
5520,2021-06-02,Drenthe,85,0,0
5521,2021-06-02,Flevoland,48,1,0
5522,2021-06-02,Fryslân,85,0,0
5523,2021-06-02,Gelderland,289,2,1
5524,2021-06-02,Groningen,65,1,0
5525,2021-06-02,Limburg,187,1,2
5526,2021-06-02,Noord-Brabant,462,3,0
5527,2021-06-02,Noord-Holland,339,3,4
5528,2021-06-02,Overijssel,156,15,1
5529,2021-06-02,Utrecht,130,0,1
5530,2021-06-02,Zeeland,47,3,0
5531,2021-06-02,Zuid-Holland,666,8,2
5532,2021-06-03,Drenthe,61,0,0
5533,2021-06-03,Flevoland,60,1,0
5534,2021-06-03,Fryslân,52,1,0
5535,2021-06-03,Gelderland,370,2,0
5536,2021-06-03,Groningen,72,0,0
5537,2021-06-03,Limburg,187,3,1
5538,2021-06-03,Noord-Brabant,450,4,3
5539,2021-06-03,Noord-Holland,343,6,5
5540,2021-06-03,Overijssel,221,1,0
5541,2021-06-03,Utrecht,256,1,1
5542,2021-06-03,Zeeland,36,4,1
5543,2021-06-03,Zuid-Holland,653,12,2
5544,2021-06-04,Drenthe,70,1,0
5545,2021-06-04,Flevoland,38,0,0
5546,2021-06-04,Fryslân,55,1,0
5547,2021-06-04,Gelderland,254,1,2
5548,2021-06-04,Groningen,59,1,0
5549,2021-06-04,Limburg,156,2,1
5550,2021-06-04,Noord-Brabant,382,3,2
5551,2021-06-04,Noord-Holland,336,7,3
5552,2021-06-04,Overijssel,197,1,1
5553,2021-06-04,Utrecht,175,0,0
5554,2021-06-04,Zeeland,35,0,0
5555,2021-06-04,Zuid-Holland,638,7,1
5556,2021-06-05,Drenthe,39,1,0
5557,2021-06-05,Flevoland,32,0,0
5558,2021-06-05,Fryslân,32,0,0
5559,2021-06-05,Gelderland,267,1,0
5560,2021-06-05,Groningen,43,0,0
5561,2021-06-05,Limburg,145,3,3
5562,2021-06-05,Noord-Brabant,419,2,0
5563,2021-06-05,Noord-Holland,253,6,2
5564,2021-06-05,Overijssel,173,1,1
5565,2021-06-05,Utrecht,143,0,0
5566,2021-06-05,Zeeland,21,0,0
5567,2021-06-05,Zuid-Holland,551,15,0
5568,2021-06-06,Drenthe,19,0,0
5569,2021-06-06,Flevoland,31,0,0
5570,2021-06-06,Fryslân,39,0,0
5571,2021-06-06,Gelderland,214,4,0
5572,2021-06-06,Groningen,34,1,0
5573,2021-06-06,Limburg,118,4,0
5574,2021-06-06,Noord-Brabant,233,1,0
5575,2021-06-06,Noord-Holland,224,3,3
5576,2021-06-06,Overijssel,129,1,0
5577,2021-06-06,Utrecht,109,0,0
5578,2021-06-06,Zeeland,28,0,0
5579,2021-06-06,Zuid-Holland,390,5,0
5580,2021-06-07,Drenthe,32,0,0
5581,2021-06-07,Flevoland,28,0,0
5582,2021-06-07,Fryslân,48,0,0
5583,2021-06-07,Gelderland,184,0,0
5584,2021-06-07,Groningen,37,0,0
5585,2021-06-07,Limburg,104,4,2
5586,2021-06-07,Noord-Brabant,275,3,0
5587,2021-06-07,Noord-Holland,197,1,1
5588,2021-06-07,Overijssel,106,2,0
5589,2021-06-07,Utrecht,89,1,1
5590,2021-06-07,Zeeland,29,1,0
5591,2021-06-07,Zuid-Holland,339,1,0
5592,2021-06-08,Drenthe,36,0,0
5593,2021-06-08,Flevoland,33,0,0
5594,2021-06-08,Fryslân,32,0,1
5595,2021-06-08,Gelderland,209,3,2
5596,2021-06-08,Groningen,31,0,0
5597,2021-06-08,Limburg,95,0,1
5598,2021-06-08,Noord-Brabant,239,0,0
5599,2021-06-08,Noord-Holland,224,2,3
5600,2021-06-08,Overijssel,97,1,1
5601,2021-06-08,Utrecht,118,2,2
5602,2021-06-08,Zeeland,14,0,0
5603,2021-06-08,Zuid-Holland,308,9,3
5604,2021-06-09,Drenthe,39,0,0
5605,2021-06-09,Flevoland,30,2,0
5606,2021-06-09,Fryslân,26,1,0
5607,2021-06-09,Gelderland,258,3,1
5608,2021-06-09,Groningen,27,0,0
5609,2021-06-09,Limburg,131,1,1
5610,2021-06-09,Noord-Brabant,264,5,2
5611,2021-06-09,Noord-Holland,201,3,0
5612,2021-06-09,Overijssel,113,1,0
5613,2021-06-09,Utrecht,161,1,0
5614,2021-06-09,Zeeland,37,1,1
5615,2021-06-09,Zuid-Holland,464,6,1
5616,2021-06-10,Drenthe,33,1,0
5617,2021-06-10,Flevoland,21,1,0
5618,2021-06-10,Fryslân,35,0,0
5619,2021-06-10,Gelderland,198,1,0
5620,2021-06-10,Groningen,30,0,0
5621,2021-06-10,Limburg,116,4,0
5622,2021-06-10,Noord-Brabant,271,1,0
5623,2021-06-10,Noord-Holland,203,4,3
5624,2021-06-10,Overijssel,109,1,0
5625,2021-06-10,Utrecht,136,2,0
5626,2021-06-10,Zeeland,24,3,0
5627,2021-06-10,Zuid-Holland,401,10,1
5628,2021-06-11,Drenthe,34,0,0
5629,2021-06-11,Flevoland,36,0,0
5630,2021-06-11,Fryslân,27,2,0
5631,2021-06-11,Gelderland,167,2,0
5632,2021-06-11,Groningen,22,0,0
5633,2021-06-11,Limburg,112,2,0
5634,2021-06-11,Noord-Brabant,213,2,0
5635,2021-06-11,Noord-Holland,166,2,2
5636,2021-06-11,Overijssel,71,1,0
5637,2021-06-11,Utrecht,102,0,0
5638,2021-06-11,Zeeland,28,0,0
5639,2021-06-11,Zuid-Holland,412,9,1
5640,2021-06-12,Drenthe,28,0,0
5641,2021-06-12,Flevoland,29,0,0
5642,2021-06-12,Fryslân,23,1,0
5643,2021-06-12,Gelderland,142,1,0
5644,2021-06-12,Groningen,25,0,0
5645,2021-06-12,Limburg,79,0,0
5646,2021-06-12,Noord-Brabant,186,1,1
5647,2021-06-12,Noord-Holland,212,1,0
5648,2021-06-12,Overijssel,72,2,0
5649,2021-06-12,Utrecht,100,0,0
5650,2021-06-12,Zeeland,21,1,0
5651,2021-06-12,Zuid-Holland,322,2,0
5652,2021-06-13,Drenthe,23,0,0
5653,2021-06-13,Flevoland,23,0,0
5654,2021-06-13,Fryslân,16,0,0
5655,2021-06-13,Gelderland,148,1,0
5656,2021-06-13,Groningen,16,0,0
5657,2021-06-13,Limburg,86,0,1
5658,2021-06-13,Noord-Brabant,173,2,0
5659,2021-06-13,Noord-Holland,149,1,1
5660,2021-06-13,Overijssel,57,0,0
5661,2021-06-13,Utrecht,78,0,0
5662,2021-06-13,Zeeland,21,0,0
5663,2021-06-13,Zuid-Holland,251,9,1
5664,2021-06-14,Drenthe,20,0,0
5665,2021-06-14,Flevoland,16,1,0
5666,2021-06-14,Fryslân,12,0,0
5667,2021-06-14,Gelderland,112,2,0
5668,2021-06-14,Groningen,18,1,0
5669,2021-06-14,Limburg,65,0,0
5670,2021-06-14,Noord-Brabant,121,2,1
5671,2021-06-14,Noord-Holland,145,0,1
5672,2021-06-14,Overijssel,70,0,1
5673,2021-06-14,Utrecht,67,0,0
5674,2021-06-14,Zeeland,14,1,0
5675,2021-06-14,Zuid-Holland,219,2,0
5676,2021-06-15,Drenthe,16,0,0
5677,2021-06-15,Flevoland,27,1,0
5678,2021-06-15,Fryslân,22,0,0
5679,2021-06-15,Gelderland,141,2,0
5680,2021-06-15,Groningen,14,0,0
5681,2021-06-15,Limburg,59,6,0
5682,2021-06-15,Noord-Brabant,123,2,1
5683,2021-06-15,Noord-Holland,181,1,0
5684,2021-06-15,Overijssel,81,1,0
5685,2021-06-15,Utrecht,91,1,0
5686,2021-06-15,Zeeland,15,0,0
5687,2021-06-15,Zuid-Holland,270,7,0
5688,2021-06-16,Drenthe,11,0,0
5689,2021-06-16,Flevoland,12,1,0
5690,2021-06-16,Fryslân,14,1,1
5691,2021-06-16,Gelderland,147,2,0
5692,2021-06-16,Groningen,15,0,0
5693,2021-06-16,Limburg,67,2,1
5694,2021-06-16,Noord-Brabant,149,1,0
5695,2021-06-16,Noord-Holland,195,1,0
5696,2021-06-16,Overijssel,37,2,1
5697,2021-06-16,Utrecht,74,0,0
5698,2021-06-16,Zeeland,22,0,0
5699,2021-06-16,Zuid-Holland,281,3,1
5700,2021-06-17,Drenthe,10,0,0
5701,2021-06-17,Flevoland,16,0,0
5702,2021-06-17,Fryslân,21,3,0
5703,2021-06-17,Gelderland,131,2,0
5704,2021-06-17,Groningen,17,0,0
5705,2021-06-17,Limburg,58,1,1
5706,2021-06-17,Noord-Brabant,144,0,0
5707,2021-06-17,Noord-Holland,179,1,1
5708,2021-06-17,Overijssel,87,2,2
5709,2021-06-17,Utrecht,112,0,0
5710,2021-06-17,Zeeland,31,0,0
5711,2021-06-17,Zuid-Holland,253,8,0
5712,2021-06-18,Drenthe,14,0,0
5713,2021-06-18,Flevoland,11,0,0
5714,2021-06-18,Fryslân,19,0,0
5715,2021-06-18,Gelderland,95,1,0
5716,2021-06-18,Groningen,11,0,0
5717,2021-06-18,Limburg,25,0,0
5718,2021-06-18,Noord-Brabant,125,1,1
5719,2021-06-18,Noord-Holland,166,3,1
5720,2021-06-18,Overijssel,62,1,0
5721,2021-06-18,Utrecht,54,2,0
5722,2021-06-18,Zeeland,21,1,0
5723,2021-06-18,Zuid-Holland,287,8,1
5724,2021-06-19,Drenthe,9,1,0
5725,2021-06-19,Flevoland,9,0,0
5726,2021-06-19,Fryslân,13,0,0
5727,2021-06-19,Gelderland,65,0,0
5728,2021-06-19,Groningen,16,0,0
5729,2021-06-19,Limburg,39,2,1
5730,2021-06-19,Noord-Brabant,88,4,0
5731,2021-06-19,Noord-Holland,143,1,0
5732,2021-06-19,Overijssel,44,0,0
5733,2021-06-19,Utrecht,71,1,0
5734,2021-06-19,Zeeland,15,1,0
5735,2021-06-19,Zuid-Holland,180,6,0
5736,2021-06-20,Drenthe,7,0,0
5737,2021-06-20,Flevoland,15,0,0
5738,2021-06-20,Fryslân,12,0,0
5739,2021-06-20,Gelderland,81,0,0
5740,2021-06-20,Groningen,15,0,0
5741,2021-06-20,Limburg,28,0,0
5742,2021-06-20,Noord-Brabant,129,0,0
5743,2021-06-20,Noord-Holland,136,1,1
5744,2021-06-20,Overijssel,32,2,0
5745,2021-06-20,Utrecht,62,1,0
5746,2021-06-20,Zeeland,24,0,0
5747,2021-06-20,Zuid-Holland,170,4,0
5748,2021-06-21,Drenthe,8,1,0
5749,2021-06-21,Flevoland,8,0,0
5750,2021-06-21,Fryslân,12,0,0
5751,2021-06-21,Gelderland,57,2,0
5752,2021-06-21,Groningen,14,0,0
5753,2021-06-21,Limburg,37,0,1
5754,2021-06-21,Noord-Brabant,63,1,0
5755,2021-06-21,Noord-Holland,101,3,0
5756,2021-06-21,Overijssel,31,1,0
5757,2021-06-21,Utrecht,57,1,0
5758,2021-06-21,Zeeland,29,0,0
5759,2021-06-21,Zuid-Holland,152,3,0
5760,2021-06-22,Drenthe,9,1,0
5761,2021-06-22,Flevoland,14,0,0
5762,2021-06-22,Fryslân,14,2,0
5763,2021-06-22,Gelderland,84,2,2
5764,2021-06-22,Groningen,13,0,0
5765,2021-06-22,Limburg,31,0,0
5766,2021-06-22,Noord-Brabant,109,1,1
5767,2021-06-22,Noord-Holland,126,2,1
5768,2021-06-22,Overijssel,41,0,0
5769,2021-06-22,Utrecht,49,1,0
5770,2021-06-22,Zeeland,18,2,0
5771,2021-06-22,Zuid-Holland,190,4,2
5772,2021-06-23,Drenthe,18,0,0
5773,2021-06-23,Flevoland,15,0,0
5774,2021-06-23,Fryslân,10,0,0
5775,2021-06-23,Gelderland,62,0,1
5776,2021-06-23,Groningen,12,0,0
5777,2021-06-23,Limburg,26,0,0
5778,2021-06-23,Noord-Brabant,108,0,0
5779,2021-06-23,Noord-Holland,108,0,0
5780,2021-06-23,Overijssel,16,0,0
5781,2021-06-23,Utrecht,57,1,0
5782,2021-06-23,Zeeland,35,0,0
5783,2021-06-23,Zuid-Holland,198,2,0
5784,2021-06-24,Drenthe,5,0,0
5785,2021-06-24,Flevoland,8,0,0
5786,2021-06-24,Fryslân,8,0,0
5787,2021-06-24,Gelderland,68,0,0
5788,2021-06-24,Groningen,9,0,0
5789,2021-06-24,Limburg,28,0,0
5790,2021-06-24,Noord-Brabant,96,0,0
5791,2021-06-24,Noord-Holland,130,1,0
5792,2021-06-24,Overijssel,46,0,0
5793,2021-06-24,Utrecht,60,1,0
5794,2021-06-24,Zeeland,26,1,0
5795,2021-06-24,Zuid-Holland,212,4,1
5796,2021-06-25,Drenthe,7,0,0
5797,2021-06-25,Flevoland,6,0,0
5798,2021-06-25,Fryslân,13,0,0
5799,2021-06-25,Gelderland,62,0,0
5800,2021-06-25,Groningen,13,0,0
5801,2021-06-25,Limburg,32,0,1
5802,2021-06-25,Noord-Brabant,85,0,1
5803,2021-06-25,Noord-Holland,110,0,1
5804,2021-06-25,Overijssel,28,0,0
5805,2021-06-25,Utrecht,58,0,0
5806,2021-06-25,Zeeland,21,0,0
5807,2021-06-25,Zuid-Holland,211,5,2
5808,2021-06-26,Drenthe,6,0,0
5809,2021-06-26,Flevoland,2,0,0
5810,2021-06-26,Fryslân,5,1,0
5811,2021-06-26,Gelderland,50,1,0
5812,2021-06-26,Groningen,12,0,0
5813,2021-06-26,Limburg,21,1,0
5814,2021-06-26,Noord-Brabant,95,1,0
5815,2021-06-26,Noord-Holland,106,0,0
5816,2021-06-26,Overijssel,42,0,0
5817,2021-06-26,Utrecht,48,0,0
5818,2021-06-26,Zeeland,13,0,0
5819,2021-06-26,Zuid-Holland,155,6,0
5820,2021-06-27,Drenthe,4,0,0
5821,2021-06-27,Flevoland,8,0,0
5822,2021-06-27,Fryslân,10,0,1
5823,2021-06-27,Gelderland,60,1,0
5824,2021-06-27,Groningen,2,0,0
5825,2021-06-27,Limburg,21,0,0
5826,2021-06-27,Noord-Brabant,65,2,0
5827,2021-06-27,Noord-Holland,101,0,0
5828,2021-06-27,Overijssel,29,1,0
5829,2021-06-27,Utrecht,38,0,0
5830,2021-06-27,Zeeland,20,0,0
5831,2021-06-27,Zuid-Holland,143,2,0
5832,2021-06-28,Drenthe,4,0,0
5833,2021-06-28,Flevoland,10,0,0
5834,2021-06-28,Fryslân,5,0,0
5835,2021-06-28,Gelderland,62,0,0
5836,2021-06-28,Groningen,15,0,0
5837,2021-06-28,Limburg,29,0,0
5838,2021-06-28,Noord-Brabant,64,1,0
5839,2021-06-28,Noord-Holland,105,0,0
5840,2021-06-28,Overijssel,25,0,0
5841,2021-06-28,Utrecht,35,0,0
5842,2021-06-28,Zeeland,14,0,0
5843,2021-06-28,Zuid-Holland,199,5,0
5844,2021-06-29,Drenthe,6,0,0
5845,2021-06-29,Flevoland,4,0,0
5846,2021-06-29,Fryslân,11,0,0
5847,2021-06-29,Gelderland,64,0,0
5848,2021-06-29,Groningen,20,0,0
5849,2021-06-29,Limburg,23,0,0
5850,2021-06-29,Noord-Brabant,74,0,0
5851,2021-06-29,Noord-Holland,100,0,1
5852,2021-06-29,Overijssel,28,0,0
5853,2021-06-29,Utrecht,43,1,0
5854,2021-06-29,Zeeland,11,0,0
5855,2021-06-29,Zuid-Holland,144,1,3
5856,2021-06-30,Drenthe,5,0,0
5857,2021-06-30,Flevoland,8,0,0
5858,2021-06-30,Fryslân,14,0,0
5859,2021-06-30,Gelderland,55,1,0
5860,2021-06-30,Groningen,27,0,0
5861,2021-06-30,Limburg,29,1,0
5862,2021-06-30,Noord-Brabant,102,1,0
5863,2021-06-30,Noord-Holland,111,2,0
5864,2021-06-30,Overijssel,35,0,0
5865,2021-06-30,Utrecht,42,2,0
5866,2021-06-30,Zeeland,35,3,0
5867,2021-06-30,Zuid-Holland,175,4,0
5868,2021-07-01,Drenthe,7,0,0
5869,2021-07-01,Flevoland,7,0,0
5870,2021-07-01,Fryslân,9,0,0
5871,2021-07-01,Gelderland,81,1,0
5872,2021-07-01,Groningen,35,0,0
5873,2021-07-01,Limburg,30,2,0
5874,2021-07-01,Noord-Brabant,109,0,1
5875,2021-07-01,Noord-Holland,175,0,0
5876,2021-07-01,Overijssel,43,0,0
5877,2021-07-01,Utrecht,68,0,0
5878,2021-07-01,Zeeland,22,1,0
5879,2021-07-01,Zuid-Holland,236,1,3
5880,2021-07-02,Drenthe,3,0,0
5881,2021-07-02,Flevoland,8,0,0
5882,2021-07-02,Fryslân,15,0,0
5883,2021-07-02,Gelderland,95,0,0
5884,2021-07-02,Groningen,24,1,0
5885,2021-07-02,Limburg,29,0,0
5886,2021-07-02,Noord-Brabant,127,0,0
5887,2021-07-02,Noord-Holland,236,0,1
5888,2021-07-02,Overijssel,87,1,1
5889,2021-07-02,Utrecht,53,1,0
5890,2021-07-02,Zeeland,31,0,0
5891,2021-07-02,Zuid-Holland,232,2,4
5892,2021-07-03,Drenthe,9,0,0
5893,2021-07-03,Flevoland,13,0,0
